#! FIELDS time crd26 crd29 crd49 crd50 crd57 crd60 crd65 crd90 crd97
 0.000000 58.608054 59.409574 44.317454 65.377183 52.611590 51.423003 54.882708 65.457458 51.979745
 1.000000 58.488065 61.652183 49.802645 65.342633 55.579505 50.098779 54.779986 66.530349 49.619208
 2.000000 56.726207 61.656986 47.240875 63.507927 54.417588 48.974707 55.652567 65.287906 53.541814
 3.000000 55.736848 58.829254 48.108110 70.600766 52.055347 50.569377 55.182537 66.655521 50.706754
 4.000000 56.345597 57.425899 47.897435 65.678705 55.015723 51.995432 58.104879 60.521319 52.846463
 5.000000 56.619278 57.915138 49.458813 62.645473 54.698895 49.121760 60.390708 64.152028 47.980397
 6.000000 58.074903 58.674842 46.360291 68.280937 56.331197 48.138809 59.559670 65.343238 53.901381
 7.000000 50.608064 55.322798 46.594525 68.656634 52.139911 49.993769 51.752869 64.705845 52.043635
 8.000000 60.550341 58.247374 49.655043 62.280283 57.305660 51.844670 56.228396 63.075956 49.507115
 9.000000 58.675155 55.991914 49.146334 64.287721 52.041790 51.450723 56.913384 65.137532 53.835546
 10.000000 54.003674 56.738049 45.033199 64.155314 53.030005 47.803958 53.130645 61.489829 49.287882
 11.000000 61.487224 58.307440 45.627593 66.582650 54.956395 51.782071 56.760925 64.153970 52.049835
 12.000000 53.403302 60.225032 48.547464 65.598839 55.288516 48.587966 56.975298 64.419192 48.642213
 13.000000 58.732848 56.688107 48.582733 62.335479 52.527231 48.696191 54.959662 62.472586 47.469276
 14.000000 53.079696 55.482347 43.198031 61.194429 58.256266 49.297834 59.364353 64.365975 49.219605
 15.000000 57.060692 54.036804 47.476841 68.662740 54.733584 50.732865 55.700268 63.609050 49.574776
 16.000000 57.882197 56.639651 44.230701 66.138690 57.668693 53.060363 58.115163 67.803842 50.143879
 17.000000 56.195512 57.545032 47.890301 67.009845 54.578620 47.562443 56.959391 65.998910 50.301881
 18.000000 60.845847 54.132837 46.374961 66.899399 54.414939 48.410013 58.127798 62.614479 46.837606
 19.000000 59.988861 54.324505 45.203765 67.198424 53.663115 51.563819 57.604243 64.756641 46.682566
